지역,시험종류,연도,회차,시험구분,임용예정기관,직군,직렬,직류,직급,대상,선발예정인원,접수인원,경쟁률(접수/선발),응시인원,응시율(%),경쟁률(응시/선발),필기합격인원,합격선,합격선기준,양성평등합격선,원본파일명,비고
인천,공무원,2024,1회,공개경쟁,시·구,,공업,일반전기,9급,일반,9,80,8.9:1,58,72.5,6.4:1,14,82,과목평균,,2024 인천.pdf,총점410
인천,공무원,2024,1회,공개경쟁,강화군,,공업,일반전기,9급,일반,1,2,2.0:1,2,100.0,2.0:1,1,72,과목평균,,2024 인천.pdf,총점360
인천,공무원,2024,1회,공개경쟁,시·구,,공업,일반화공,9급,일반,5,30,6.0:1,22,73.3,4.4:1,7,81,과목평균,,2024 인천.pdf,총점405
인천,공무원,2024,1회,공개경쟁,시·구,,농업,일반농업,9급,일반,1,12,12.0:1,8,66.7,8.0:1,3,72,과목평균,,2024 인천.pdf,총점360
인천,공무원,2024,1회,공개경쟁,옹진군,,농업,일반농업,9급,일반,2,14,7.0:1,11,78.6,5.5:1,4,73,과목평균,,2024 인천.pdf,총점365
인천,공무원,2024,1회,공개경쟁,시·구,,농업,축산,9급,일반,2,15,7.5:1,11,73.3,5.5:1,4,83,과목평균,,2024 인천.pdf,총점415
인천,공무원,2024,1회,공개경쟁,시·구,,녹지,산림자원,9급,일반,3,30,10.0:1,26,86.7,8.7:1,6,78,과목평균,,2024 인천.pdf,총점390
인천,공무원,2024,1회,공개경쟁,시·구,,보건,보건,9급,일반,10,211,21.1:1,156,73.9,15.6:1,14,94,과목평균,,2024 인천.pdf,총점470
인천,공무원,2024,1회,공개경쟁,강화군,,보건,보건,9급,일반,1,7,7.0:1,7,100.0,7.0:1,3,83,과목평균,,2024 인천.pdf,총점415
인천,공무원,2024,1회,공개경쟁,옹진군,,보건,보건,9급,일반,6,31,5.2:1,27,87.1,4.5:1,8,89,과목평균,,2024 인천.pdf,총점445
인천,공무원,2024,1회,공개경쟁,시·구,,환경,일반환경,9급,일반,10,76,7.6:1,57,75.0,5.7:1,12,78,과목평균,,2024 인천.pdf,총점390
인천,공무원,2024,1회,공개경쟁,시·구,,시설,일반토목,9급,일반,27,136,5.0:1,92,67.6,3.4:1,31,50,과목평균,,2024 인천.pdf,총점250
인천,공무원,2024,1회,공개경쟁,강화군,,시설,일반토목,9급,일반,6,25,4.2:1,19,76.0,3.2:1,8,59,과목평균,,2024 인천.pdf,총점295
인천,공무원,2024,1회,공개경쟁,시·구,,시설,일반토목,9급,장애인,1,0,0.0:1,0,,0.0:1,0,,과목평균,,2024 인천.pdf,미선발
인천,공무원,2024,1회,공개경쟁,시·구,,시설,일반토목,9급,저소득층,2,2,1.0:1,0,0.0,0.0:1,0,,과목평균,,2024 인천.pdf,미선발
인천,공무원,2024,1회,공개경쟁,시·구,,시설,건축,9급,일반,28,114,4.1:1,80,70.2,2.9:1,34,54,과목평균,,2024 인천.pdf,총점270
인천,공무원,2024,1회,공개경쟁,강화군,,시설,건축,9급,일반,1,3,3.0:1,2,66.7,2.0:1,1,78,과목평균,,2024 인천.pdf,총점390
인천,공무원,2024,1회,공개경쟁,옹진군,,시설,건축,9급,일반,2,3,1.5:1,3,100.0,1.5:1,1,60,과목평균,,2024 인천.pdf,총점300
인천,공무원,2024,1회,공개경쟁,시·구,,시설,건축,9급,장애인,1,0,0.0:1,0,,0.0:1,0,,과목평균,,2024 인천.pdf,미선발
인천,공무원,2024,1회,공개경쟁,시·구,,시설,지적,9급,일반,11,50,4.5:1,44,88.0,4.0:1,13,76,과목평균,,2024 인천.pdf,총점380
인천,공무원,2024,1회,공개경쟁,옹진군,,시설,지적,9급,일반,1,2,2.0:1,2,100.0,2.0:1,1,52,과목평균,,2024 인천.pdf,총점260
인천,공무원,2024,1회,공개경쟁,시·구,,방재안전,방재안전,9급,일반,9,50,5.6:1,29,58.0,3.2:1,11,70,과목평균,,2024 인천.pdf,총점350
인천,공무원,2024,1회,공개경쟁,옹진군,,방재안전,방재안전,9급,일반,2,6,3.0:1,6,100.0,3.0:1,4,67,과목평균,,2024 인천.pdf,총점335
인천,공무원,2024,1회,공개경쟁,시·구,,방송통신,통신기술,9급,일반,7,68,9.7:1,41,60.3,5.9:1,8,72,과목평균,,2024 인천.pdf,총점360
인천,공무원,2024,1회,공개경쟁,옹진군,,방송통신,통신기술,9급,일반,1,3,3.0:1,1,33.3,1.0:1,0,,과목평균,,2024 인천.pdf,미선발
인천,공무원,2025,1회,공개경쟁,시·구,,간호,간호,8급,일반,18,160,8.9:1,112,70.0,6.2:1,22,86,과목평균,,2025 인천.pdf,총점430
인천,공무원,2025,1회,공개경쟁,강화군,,간호,간호,8급,일반,1,6,6.0:1,5,83.3,5.0:1,3,77,과목평균,,2025 인천.pdf,총점385
인천,공무원,2025,1회,공개경쟁,시·구,,행정,일반행정,9급,일반,209,2201,10.5:1,1588,72.1,7.6:1,252,85,과목평균,,2025 인천.pdf,총점425
인천,공무원,2025,1회,공개경쟁,강화군,,행정,일반행정,9급,일반,18,104,5.8:1,81,77.9,4.5:1,22,70,과목평균,,2025 인천.pdf,총점350
인천,공무원,2025,1회,공개경쟁,옹진군,,행정,일반행정,9급,일반,17,93,5.5:1,76,81.7,4.5:1,22,74,과목평균,,2025 인천.pdf,총점370
인천,공무원,2025,1회,공개경쟁,시·구,,행정,일반행정,9급,장애인,27,58,2.1:1,41,70.7,1.5:1,5,59,과목평균,,2025 인천.pdf,총점295
인천,공무원,2025,1회,공개경쟁,강화군,,행정,일반행정,9급,장애인,4,2,0.5:1,2,100.0,0.5:1,1,58,과목평균,,2025 인천.pdf,총점290
인천,공무원,2025,1회,공개경쟁,옹진군,,행정,일반행정,9급,장애인,3,0,0.0:1,0,,0.0:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,시·구,,행정,일반행정,9급,저소득층,12,76,6.3:1,54,71.1,4.5:1,14,69,과목평균,,2025 인천.pdf,총점345
인천,공무원,2025,1회,공개경쟁,강화군,,행정,일반행정,9급,저소득층,1,1,1.0:1,0,0.0,0.0:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,옹진군,,행정,일반행정,9급,저소득층,1,4,4.0:1,3,75.0,3.0:1,2,58,과목평균,,2025 인천.pdf,총점290
인천,공무원,2025,1회,공개경쟁,시·구,,세무,지방세,9급,일반,28,393,14.0:1,253,64.4,9.0:1,35,80,과목평균,,2025 인천.pdf,총점400
인천,공무원,2025,1회,공개경쟁,강화군,,세무,지방세,9급,일반,1,7,7.0:1,4,57.1,4.0:1,2,60,과목평균,,2025 인천.pdf,총점300
인천,공무원,2025,1회,공개경쟁,옹진군,,세무,지방세,9급,일반,1,6,6.0:1,4,66.7,4.0:1,3,55,과목평균,,2025 인천.pdf,총점275
인천,공무원,2025,1회,공개경쟁,시·구,,세무,지방세,9급,장애인,4,2,0.5:1,2,100.0,0.5:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,옹진군,,세무,지방세,9급,장애인,1,1,1.0:1,0,0.0,0.0:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,시·구,,세무,지방세,9급,저소득층,1,7,7.0:1,5,71.4,5.0:1,2,59,과목평균,,2025 인천.pdf,총점295
인천,공무원,2025,1회,공개경쟁,시·구,,전산,전산,9급,일반,12,199,16.6:1,125,62.8,10.4:1,14,88,과목평균,,2025 인천.pdf,총점440
인천,공무원,2025,1회,공개경쟁,시·구,,사회복지,사회복지,9급,일반,25,355,14.2:1,264,74.4,10.6:1,33,76,과목평균,,2025 인천.pdf,총점380
인천,공무원,2025,1회,공개경쟁,강화군,,사회복지,사회복지,9급,일반,3,24,8.0:1,18,75.0,6.0:1,4,57,과목평균,,2025 인천.pdf,총점285
인천,공무원,2025,1회,공개경쟁,옹진군,,사회복지,사회복지,9급,일반,2,17,8.5:1,15,88.2,7.5:1,4,65,과목평균,,2025 인천.pdf,총점325
인천,공무원,2025,1회,공개경쟁,시·구,,사회복지,사회복지,9급,장애인,3,9,3.0:1,5,55.6,1.7:1,1,73,과목평균,,2025 인천.pdf,총점365
인천,공무원,2025,1회,공개경쟁,시·구,,사회복지,사회복지,9급,저소득층,2,23,11.5:1,12,52.2,6.0:1,2,63,과목평균,,2025 인천.pdf,총점315
인천,공무원,2025,1회,공개경쟁,시·구,,사서,사서,9급,일반,1,39,39.0:1,17,43.6,17.0:1,2,58,과목평균,,2025 인천.pdf,총점290
인천,공무원,2025,1회,공개경쟁,시·구,,공업,일반기계,9급,일반,22,67,3.0:1,42,62.7,1.9:1,23,58,과목평균,,2025 인천.pdf,총점290
인천,공무원,2025,1회,공개경쟁,강화군,,공업,일반기계,9급,일반,1,2,2.0:1,2,100.0,2.0:1,1,68,과목평균,,2025 인천.pdf,총점340
인천,공무원,2025,1회,공개경쟁,시·구,,공업,일반기계,9급,장애인,2,0,0.0:1,0,,0.0:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,시·구,,공업,일반기계,9급,저소득층,1,1,1.0:1,1,100.0,1.0:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,시·구,,공업,일반전기,9급,일반,21,78,3.7:1,56,71.8,2.7:1,20,57,과목평균,,2025 인천.pdf,총점285
인천,공무원,2025,1회,공개경쟁,시·구,,공업,일반전기,9급,장애인,2,1,0.5:1,1,100.0,0.5:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,시·구,,공업,일반전기,9급,저소득층,1,1,1.0:1,0,0.0,0.0:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,시·구,,공업,일반화공,9급,일반,7,30,4.3:1,21,70.0,3.0:1,8,80,과목평균,,2025 인천.pdf,총점400
인천,공무원,2025,1회,공개경쟁,시·구,,농업,일반농업,9급,일반,1,14,14.0:1,11,78.6,11.0:1,3,90,과목평균,,2025 인천.pdf,총점450
인천,공무원,2025,1회,공개경쟁,강화군,,농업,일반농업,9급,일반,3,14,4.7:1,9,64.3,3.0:1,2,79,과목평균,,2025 인천.pdf,총점395
인천,공무원,2025,1회,공개경쟁,옹진군,,농업,일반농업,9급,일반,1,1,1.0:1,1,100.0,1.0:1,1,78,과목평균,,2025 인천.pdf,총점390
인천,공무원,2025,1회,공개경쟁,시·구,,농업,축산,9급,일반,2,11,5.5:1,10,90.9,5.0:1,3,56,과목평균,,2025 인천.pdf,총점280
인천,공무원,2025,1회,공개경쟁,시·구,,녹지,산림자원,9급,일반,8,39,4.9:1,27,69.2,3.4:1,10,62,과목평균,,2025 인천.pdf,총점310
인천,공무원,2025,1회,공개경쟁,강화군,,녹지,산림자원,9급,일반,1,7,7.0:1,4,57.1,4.0:1,2,62,과목평균,,2025 인천.pdf,총점310
인천,공무원,2025,1회,공개경쟁,옹진군,,녹지,산림자원,9급,일반,1,2,2.0:1,2,100.0,2.0:1,1,65,과목평균,,2025 인천.pdf,총점325
인천,공무원,2025,1회,공개경쟁,시·구,,해양수산,일반수산,9급,일반,2,22,11.0:1,11,50.0,5.5:1,4,63,과목평균,,2025 인천.pdf,총점315
인천,공무원,2025,1회,공개경쟁,옹진군,,해양수산,일반수산,9급,일반,2,3,1.5:1,3,100.0,1.5:1,1,89,과목평균,,2025 인천.pdf,총점445
인천,공무원,2025,1회,공개경쟁,시·구,,보건,보건,9급,일반,19,200,10.5:1,154,77.0,8.1:1,25,95,과목평균,,2025 인천.pdf,총점475
인천,공무원,2025,1회,공개경쟁,강화군,,보건,보건,9급,일반,4,28,7.0:1,23,82.1,5.8:1,6,79,과목평균,,2025 인천.pdf,총점395
인천,공무원,2025,1회,공개경쟁,시·구,,환경,일반환경,9급,일반,6,76,12.7:1,52,68.4,8.7:1,8,84,과목평균,,2025 인천.pdf,총점420
인천,공무원,2025,1회,공개경쟁,강화군,,환경,일반환경,9급,일반,1,2,2.0:1,1,50.0,1.0:1,1,78,과목평균,,2025 인천.pdf,총점390
인천,공무원,2025,1회,공개경쟁,옹진군,,환경,일반환경,9급,일반,2,0,0.0:1,0,,0.0:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,시·구,,시설,도시계획,9급,일반,2,14,7.0:1,7,50.0,3.5:1,2,60,과목평균,,2025 인천.pdf,총점300
인천,공무원,2025,1회,공개경쟁,강화군,,시설,도시계획,9급,일반,2,1,0.5:1,1,100.0,0.5:1,1,47,과목평균,,2025 인천.pdf,총점235
인천,공무원,2025,1회,공개경쟁,시·구,,시설,일반토목,9급,일반,33,175,5.3:1,144,82.3,4.4:1,40,70,과목평균,,2025 인천.pdf,총점350
인천,공무원,2025,1회,공개경쟁,강화군,,시설,일반토목,9급,일반,4,6,1.5:1,5,83.3,1.2:1,1,55,과목평균,,2025 인천.pdf,총점275
인천,공무원,2025,1회,공개경쟁,옹진군,,시설,일반토목,9급,일반,3,12,4.0:1,6,50.0,2.0:1,2,48,과목평균,,2025 인천.pdf,총점240
인천,공무원,2025,1회,공개경쟁,시·구,,시설,일반토목,9급,장애인,2,0,0.0:1,0,,0.0:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,시·구,,시설,일반토목,9급,저소득층,1,1,1.0:1,1,100.0,1.0:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,시·구,,시설,건축,9급,일반,33,121,3.7:1,85,70.2,2.6:1,39,55,과목평균,,2025 인천.pdf,총점275
인천,공무원,2025,1회,공개경쟁,강화군,,시설,건축,9급,일반,2,4,2.0:1,1,25.0,0.5:1,1,57,과목평균,,2025 인천.pdf,총점285
인천,공무원,2025,1회,공개경쟁,옹진군,,시설,건축,9급,일반,3,5,1.7:1,5,100.0,1.7:1,4,45,과목평균,,2025 인천.pdf,총점225
인천,공무원,2025,1회,공개경쟁,시·구,,시설,건축,9급,장애인,2,1,0.5:1,1,100.0,0.5:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,시·구,,시설,건축,9급,저소득층,1,0,0.0:1,0,,0.0:1,0,,과목평균,,2025 인천.pdf,총점-
인천,공무원,2025,1회,공개경쟁,시·구,,시설,지적,9급,일반,4,27,6.8:1,23,85.2,5.8:1,7,69,과목평균,,2025 인천.pdf,총점345
인천,공무원,2025,1회,공개경쟁,강화군,,시설,지적,9급,일반,1,6,6.0:1,5,83.3,5.0:1,2,68,과목평균,,2025 인천.pdf,총점340
인천,공무원,2025,1회,공개경쟁,시·구,,방재안전,방재안전,9급,일반,2,16,8.0:1,10,62.5,5.0:1,4,63,과목평균,,2025 인천.pdf,총점315
인천,공무원,2025,1회,공개경쟁,시·구,,방송통신,통신기술,9급,일반,6,51,8.5:1,35,68.6,5.8:1,8,76,과목평균,,2025 인천.pdf,총점380
인천,공무원,2025,1회,공개경쟁,시·구,,시설관리,기계시설,9급,일반,3,36,12.0:1,23,63.9,7.7:1,5,76.66,과목평균,,2025 인천.pdf,총점230
인천,공무원,2025,1회,공개경쟁,시·구,,시설관리,전기시설,9급,일반,3,26,8.7:1,13,50.0,4.3:1,5,71.66,과목평균,,2025 인천.pdf,총점215
인천,공무원,2025,1회,공개경쟁,시·구,,시설관리,화공시설,9급,일반,2,12,6.0:1,7,58.3,3.5:1,4,70,과목평균,,2025 인천.pdf,총점210
인천,공무원,2023,1회,공개경쟁,인천광역시,,행정,일반행정,7급,일반,5,695,139.0:1,413,59.4,82.6:1,10,93,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,총점465
인천,공무원,2023,1회,공개경쟁,인천광역시,,시설,일반토목,7급,일반,1,28,28.0:1,11,39.3,11.0:1,3,60,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,총점300
인천,공무원,2023,1회,공개경쟁,인천광역시,,시설,건축,7급,일반,1,16,16.0:1,6,37.5,6.0:1,0,,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,미선발
인천,공무원,2023,1회,공개경쟁,인천광역시,,의료기술,임상심리,9급,일반,1,11,11.0:1,7,63.6,7.0:1,3,68.33,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,총점205
인천,공무원,2023,1회,공개경쟁,인천광역시,,의료기술,임상병리,9급,일반,1,27,27.0:1,15,55.6,15.0:1,3,83.33,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,총점250
인천,공무원,2023,1회,공개경쟁,인천광역시,,의료기술,방사선,9급,일반,4,17,4.2:1,11,64.7,2.8:1,7,68.33,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,총점205
인천,공무원,2023,1회,공개경쟁,강화군,,의료기술,방사선,9급,일반,1,1,1.0:1,1,100.0,1.0:1,1,86.66,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,총점260
인천,공무원,2023,1회,공개경쟁,인천광역시,,의료기술,물리치료,9급,일반,2,48,24.0:1,30,62.5,15.0:1,5,91.66,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,총점275
인천,공무원,2023,1회,공개경쟁,인천광역시,,공업,일반기계,9급,기술계고,1,1,1.0:1,1,100.0,1.0:1,1,69.66,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,총점209
인천,공무원,2023,1회,공개경쟁,인천광역시,,공업,일반전기,9급,기술계고,1,3,3.0:1,3,100.0,3.0:1,1,89.66,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,총점269
인천,공무원,2023,1회,공개경쟁,인천광역시,,시설,일반토목,9급,기술계고,3,3,1.0:1,3,100.0,1.0:1,2,73,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,총점219
인천,공무원,2023,1회,공개경쟁,인천광역시,,시설,건축,9급,기술계고,2,5,2.5:1,3,60.0,1.5:1,1,70,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,총점210
인천,공무원,2023,1회,공개경쟁,인천광역시,,시설관리,전기시설,9급,기술계고,4,10,2.5:1,8,80.0,2.0:1,6,60.5,과목평균,,2023년도 인천광역시 7급 필기시험 합격자 통계자료(공개용).pdf,총점121
인천,공무원,2024,1회,공개경쟁,시·구,,행정,일반행정,7급,일반,2,423,211.5:1,220,52.0,110.0:1,4,93,과목평균,,(붙임2)2024년도 인천광역시 지방공무원 임용시험 통계자료.pdf,
인천,공무원,2024,1회,공개경쟁,시·구,,의료기술,방사선,9급,일반,2,18,9.0:1,12,66.7,6.0:1,4,91.67,과목평균,,(붙임2)2024년도 인천광역시 지방공무원 임용시험 통계자료.pdf,
인천,공무원,2024,1회,공개경쟁,시·구,,의료기술,치위생,9급,일반,1,23,23.0:1,18,78.3,18.0:1,3,91.67,과목평균,,(붙임2)2024년도 인천광역시 지방공무원 임용시험 통계자료.pdf,
인천,공무원,2024,1회,공개경쟁,시·구,,의료기술,작업치료,9급,일반,1,16,16.0:1,12,75.0,12.0:1,3,81.67,과목평균,,(붙임2)2024년도 인천광역시 지방공무원 임용시험 통계자료.pdf,
인천,공무원,2024,1회,공개경쟁,시·구,,공업,일반전기,9급,기술계고,1,2,2.0:1,2,100.0,2.0:1,1,99.67,과목평균,,(붙임2)2024년도 인천광역시 지방공무원 임용시험 통계자료.pdf,
인천,공무원,2024,1회,공개경쟁,시·구,,공업,일반토목,9급,기술계고,1,1,1.0:1,1,100.0,1.0:1,1,99.67,과목평균,,(붙임2)2024년도 인천광역시 지방공무원 임용시험 통계자료.pdf,
인천,공무원,2024,1회,공개경쟁,시·구,,시설,건축,9급,기술계고,1,4,4.0:1,4,100.0,4.0:1,3,69.67,과목평균,,(붙임2)2024년도 인천광역시 지방공무원 임용시험 통계자료.pdf,
인천,공무원,2025,1회,공개경쟁,시·구,,행정,일반행정,7급,일반,2,417,208.5:1,212,50.8,106.0:1,4,86,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점430
인천,공무원,2025,1회,공개경쟁,강화군,,해양수산,선박항해,9급,일반,1,3,3.0:1,2,66.7,2.0:1,0,,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,미선발
인천,공무원,2025,1회,공개경쟁,강화군,,해양수산,선박기관,9급,일반,1,1,1.0:1,0,0.0,0.0:1,0,,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,미선발
인천,공무원,2025,1회,공개경쟁,시·구,,의료기술,임상병리,9급,일반,2,30,15.0:1,17,56.7,8.5:1,4,85,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점255
인천,공무원,2025,1회,공개경쟁,강화군,,의료기술,임상병리,9급,일반,2,8,4.0:1,5,62.5,2.5:1,1,80,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점240
인천,공무원,2025,1회,공개경쟁,시·구,,의료기술,방사선,9급,일반,1,24,24.0:1,15,62.5,15.0:1,4,80,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점240
인천,공무원,2025,1회,공개경쟁,시·구,,의료기술,물리치료,9급,일반,1,45,45.0:1,26,57.8,26.0:1,4,83.33,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점250
인천,공무원,2025,1회,공개경쟁,시·구,,의료기술,치위생,9급,일반,2,29,14.5:1,17,58.6,8.5:1,4,86.67,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점260
인천,공무원,2025,1회,공개경쟁,시·구,,공업,일반기계,9급,일반,1,2,2.0:1,1,50.0,1.0:1,0,,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,미선발
인천,공무원,2025,1회,공개경쟁,시·구,,시설,일반토목,9급,일반,1,1,1.0:1,1,100.0,1.0:1,0,,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,미선발
인천,공무원,2025,1회,공개경쟁,시·구,,시설,건축,9급,일반,1,1,1.0:1,1,100.0,1.0:1,1,99.67,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점290
인천,공무원,2025,1회,공개경쟁,시·구,,시설관리,전기시설,9급,일반,1,2,2.0:1,2,100.0,2.0:1,0,,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,미선발
